cod_ibge6,leitos_internacao,leitos_internacao_sus,ano
411970,15.0,15.0,2022
411980,42.0,35.0,2022
411990,680.0,445.0,2022
411995,2.0,,2022
412000,31.0,31.0,2022
412020,10.0,10.0,2022
412033,20.0,20.0,2022
412035,48.0,39.0,2022
412050,10.0,10.0,2022
412060,125.0,115.0,2022
412070,28.0,26.0,2022
412090,32.0,32.0,2022
412100,27.0,26.0,2022
412120,25.0,22.0,2022
412130,16.0,16.0,2022
412150,56.0,52.0,2022
412180,54.0,51.0,2022
412190,49.0,44.0,2022
412200,55.0,52.0,2022
412220,30.0,30.0,2022
412230,30.0,27.0,2022
412240,213.0,206.0,2022
412250,31.0,31.0,2022
412260,29.0,25.0,2022
412290,16.0,16.0,2022
412310,15.0,15.0,2022
412350,56.0,33.0,2022
412370,27.0,19.0,2022
412380,50.0,50.0,2022
412390,40.0,40.0,2022
412400,20.0,20.0,2022
412410,163.0,139.0,2022
412420,10.0,10.0,2022
412430,10.0,10.0,2022
412440,28.0,23.0,2022
412460,17.0,16.0,2022
412470,20.0,20.0,2022
412490,17.0,17.0,2022
412500,18.0,18.0,2022
412510,25.0,25.0,2022
412535,22.0,22.0,2022
412540,18.0,18.0,2022
412545,22.0,19.0,2022
412550,172.0,116.0,2022
412560,50.0,38.0,2022
412570,104.0,27.0,2022
412580,25.0,23.0,2022
412600,8.0,8.0,2022
412620,31.0,31.0,2022
412625,131.0,77.0,2022
412640,23.0,23.0,2022
412650,16.0,16.0,2022
412660,54.0,35.0,2022
412667,16.0,16.0,2022
412670,9.0,9.0,2022
412690,7.0,7.0,2022
412700,17.0,17.0,2022
412710,203.0,118.0,2022
412720,62.0,60.0,2022
412730,29.0,25.0,2022
412750,30.0,30.0,2022
412760,16.0,16.0,2022
412770,300.0,108.0,2022
412780,66.0,50.0,2022
412785,34.0,34.0,2022
412788,6.0,6.0,2022
412790,22.0,22.0,2022
412796,53.0,49.0,2022
412800,106.0,51.0,2022
412810,691.0,536.0,2022
412820,260.0,210.0,2022
412840,58.0,56.0,2022
412850,50.0,50.0,2022
412855,27.0,26.0,2022
412860,20.0,18.0,2022
412863,4.0,4.0,2022
420010,42.0,38.0,2022
420020,27.0,15.0,2022
420040,31.0,26.0,2022
420070,27.0,27.0,2022
420090,45.0,34.0,2022
420100,38.0,35.0,2022
420110,43.0,21.0,2022
420127,23.0,19.0,2022
420140,112.0,112.0,2022
420150,45.0,40.0,2022
420160,22.0,20.0,2022
420190,14.0,13.0,2022
420200,283.0,97.0,2022
420220,2.0,1.0,2022
420230,63.0,63.0,2022
420240,708.0,388.0,2022
420245,7.0,7.0,2022
420250,14.0,14.0,2022
420260,50.0,38.0,2022
420280,69.0,50.0,2022
420290,280.0,172.0,2022
420300,101.0,71.0,2022
420310,20.0,18.0,2022
420320,166.0,47.0,2022
420330,30.0,20.0,2022
420340,24.0,22.0,2022
420350,45.0,29.0,2022
420360,76.0,55.0,2022
420370,18.0,18.0,2022
420380,76.0,50.0,2022
420390,63.0,59.0,2022
420400,33.0,23.0,2022
420410,27.0,24.0,2022
420420,406.0,268.0,2022
420430,187.0,101.0,2022
420440,30.0,25.0,2022
420460,515.0,297.0,2022
420470,48.0,41.0,2022
420480,136.0,103.0,2022
420490,48.0,41.0,2022
420500,42.0,36.0,2022
420530,37.0,36.0,2022
420540,1897.0,1106.0,2022
420550,58.0,40.0,2022
420580,20.0,,2022
420590,99.0,92.0,2022
420640,32.0,30.0,2022
420650,50.0,50.0,2022
420660,21.0,19.0,2022
420680,30.0,,2022
420690,88.0,88.0,2022
420700,91.0,87.0,2022
420720,31.0,31.0,2022
420730,72.0,64.0,2022
420750,109.0,96.0,2022
420760,28.0,24.0,2022
420765,33.0,27.0,2022
420770,20.0,19.0,2022
420780,29.0,26.0,2022
420790,19.0,19.0,2022
420800,35.0,26.0,2022
420810,21.0,20.0,2022
420820,377.0,312.0,2022
420830,57.0,35.0,2022
420840,43.0,30.0,2022
420850,60.0,52.0,2022
420870,46.0,34.0,2022
420880,49.0,44.0,2022
420890,334.0,226.0,2022
420900,174.0,120.0,2022
420910,1122.0,793.0,2022
420915,1.0,1.0,2022
420930,488.0,368.0,2022
420940,84.0,70.0,2022
420950,1.0,1.0,2022
420960,39.0,39.0,2022
420970,41.0,41.0,2022
420985,75.0,69.0,2022
421000,39.0,38.0,2022
421003,91.0,86.0,2022
421010,115.0,101.0,2022
421030,37.0,31.0,2022
421050,76.0,65.0,2022
421060,21.0,19.0,2022
421080,50.0,30.0,2022
421090,31.0,27.0,2022
421100,63.0,52.0,2022
421105,13.0,13.0,2022
421120,108.0,84.0,2022
421130,60.0,56.0,2022
421140,33.0,27.0,2022
421150,50.0,50.0,2022
421160,60.0,51.0,2022
421170,55.0,36.0,2022
421175,49.0,46.0,2022
421190,42.0,,2022
421200,36.0,30.0,2022
421210,63.0,53.0,2022
421220,27.0,24.0,2022
421250,78.0,30.0,2022
421260,32.0,26.0,2022
421270,16.0,14.0,2022
421290,42.0,27.0,2022
421320,65.0,50.0,2022
421330,38.0,38.0,2022
421340,74.0,56.0,2022
421360,99.0,88.0,2022
421370,41.0,34.0,2022
421380,51.0,50.0,2022
421400,44.0,42.0,2022
421420,55.0,49.0,2022
421450,31.0,30.0,2022
421470,49.0,43.0,2022
421480,258.0,176.0,2022
421490,32.0,26.0,2022
421500,96.0,82.0,2022
421530,31.0,31.0,2022
421540,15.0,13.0,2022
421550,120.0,85.0,2022
421570,75.0,73.0,2022
421580,122.0,66.0,2022
421590,29.0,29.0,2022
421600,54.0,35.0,2022
421620,37.0,37.0,2022
421625,23.0,20.0,2022
421630,30.0,25.0,2022
421650,129.0,97.0,2022
421660,868.0,688.0,2022
421670,27.0,22.0,2022
421690,48.0,38.0,2022
421710,20.0,20.0,2022
421720,119.0,82.0,2022
421725,105.0,105.0,2022
421730,31.0,29.0,2022
421750,51.0,39.0,2022
421770,89.0,73.0,2022
421780,38.0,36.0,2022
421790,23.0,16.0,2022
421800,60.0,47.0,2022
421810,30.0,24.0,2022
421820,140.0,109.0,2022
421830,60.0,49.0,2022
421840,41.0,39.0,2022
421860,68.0,67.0,2022
421870,441.0,263.0,2022
421875,64.0,60.0,2022
421880,60.0,36.0,2022
421890,48.0,39.0,2022
421900,96.0,69.0,2022
421910,24.0,20.0,2022
421920,20.0,20.0,2022
421930,131.0,81.0,2022
421935,17.0,15.0,2022
421940,21.0,21.0,2022
421950,140.0,110.0,2022
421960,23.0,16.0,2022
421970,31.0,31.0,2022
430003,42.0,34.0,2022
430010,51.0,39.0,2022
430020,48.0,38.0,2022
430030,50.0,31.0,2022
430040,172.0,137.0,2022
430050,23.0,22.0,2022
430060,111.0,90.0,2022
430064,32.0,30.0,2022
430070,38.0,25.0,2022
430080,51.0,35.0,2022
430090,36.0,31.0,2022
430100,70.0,64.0,2022
430120,76.0,61.0,2022
430130,48.0,36.0,2022
430140,60.0,38.0,2022
430150,55.0,49.0,2022
430160,227.0,149.0,2022
430190,43.0,43.0,2022
430210,236.0,98.0,2022
430220,40.0,25.0,2022
430230,32.0,31.0,2022
430235,43.0,27.0,2022
430240,50.0,36.0,2022
430245,39.0,31.0,2022
430260,35.0,25.0,2022
430270,38.0,38.0,2022
430280,79.0,59.0,2022
430290,36.0,30.0,2022
430300,176.0,108.0,2022
430310,81.0,81.0,2022
430330,40.0,30.0,2022
430340,41.0,33.0,2022
430350,120.0,104.0,2022
430360,32.0,32.0,2022
430370,55.0,46.0,2022
430380,49.0,49.0,2022
430390,81.0,81.0,2022
430400,35.0,34.0,2022
430420,104.0,78.0,2022
430430,39.0,32.0,2022
430440,48.0,39.0,2022
430450,104.0,86.0,2022
430460,1004.0,664.0,2022
430463,91.0,86.0,2022
430470,160.0,95.0,2022
430480,79.0,42.0,2022
430490,33.0,25.0,2022
430510,1353.0,651.0,2022
430520,55.0,32.0,2022
430530,49.0,36.0,2022
430535,75.0,75.0,2022
430540,30.0,25.0,2022
430570,19.0,17.0,2022
430580,23.0,18.0,2022
430590,30.0,19.0,2022
430600,55.0,40.0,2022
430610,261.0,98.0,2022
430620,10.0,8.0,2022
430630,32.0,26.0,2022
430640,66.0,57.0,2022
430645,50.0,35.0,2022
430650,25.0,20.0,2022
430660,124.0,98.0,2022
430680,130.0,35.0,2022
430690,53.0,41.0,2022
430700,269.0,146.0,2022
430710,34.0,34.0,2022
430750,60.0,51.0,2022
430755,42.0,23.0,2022
430760,51.0,49.0,2022
430770,158.0,151.0,2022
430780,120.0,93.0,2022
430790,134.0,77.0,2022
430800,68.0,55.0,2022
430810,61.0,51.0,2022
430820,51.0,33.0,2022
430840,20.0,20.0,2022
430845,24.0,21.0,2022
430850,95.0,77.0,2022
430860,70.0,38.0,2022
430870,30.0,30.0,2022
430890,85.0,60.0,2022
430900,50.0,43.0,2022
430910,87.0,54.0,2022
430920,173.0,124.0,2022
430925,4.0,4.0,2022
430930,77.0,51.0,2022
430940,73.0,50.0,2022
430950,45.0,36.0,2022
430960,72.0,47.0,2022
430970,40.0,37.0,2022
431000,41.0,25.0,2022
431010,91.0,71.0,2022
431020,360.0,167.0,2022
431030,40.0,24.0,2022
431050,70.0,55.0,2022
431053,20.0,,2022
431060,67.0,57.0,2022
431070,10.0,10.0,2022
431075,24.0,19.0,2022
431080,55.0,47.0,2022
431085,52.0,44.0,2022
431100,75.0,60.0,2022
431110,51.0,32.0,2022
431112,10.0,10.0,2022
431120,67.0,49.0,2022
431130,73.0,47.0,2022
431140,150.0,102.0,2022
431150,32.0,29.0,2022
431180,129.0,57.0,2022
431190,52.0,36.0,2022
431200,10.0,10.0,2022
431205,40.0,30.0,2022
431210,20.0,15.0,2022
431220,40.0,28.0,2022
431240,216.0,134.0,2022
431250,29.0,29.0,2022
431260,31.0,25.0,2022
431265,50.0,33.0,2022
431270,81.0,71.0,2022
431290,54.0,32.0,2022
431300,37.0,23.0,2022
431310,52.0,36.0,2022
431320,34.0,26.0,2022
431330,71.0,43.0,2022
431340,458.0,223.0,2022
431350,112.0,69.0,2022
431360,52.0,48.0,2022
431365,39.0,30.0,2022
431370,92.0,77.0,2022
431380,51.0,48.0,2022
431390,73.0,50.0,2022
431400,40.0,29.0,2022
431402,32.0,30.0,2022
431405,113.0,94.0,2022
431410,1098.0,607.0,2022
431420,46.0,40.0,2022
431430,17.0,11.0,2022
431440,1089.0,698.0,2022
431447,30.0,18.0,2022
431450,51.0,51.0,2022
431460,102.0,82.0,2022
431470,50.0,45.0,2022
431480,57.0,57.0,2022
431490,6815.0,4012.0,2022
431500,58.0,40.0,2022
431510,50.0,31.0,2022
431515,49.0,46.0,2022
431520,30.0,25.0,2022
431530,62.0,51.0,2022
431535,19.0,14.0,2022
431550,51.0,43.0,2022
431560,528.0,485.0,2022
431570,97.0,97.0,2022
431575,33.0,30.0,2022
431580,38.0,26.0,2022
431590,51.0,39.0,2022
431600,52.0,50.0,2022
431610,110.0,94.0,2022
431620,32.0,23.0,2022
431630,35.0,32.0,2022
431640,96.0,55.0,2022
431643,19.0,16.0,2022
431645,32.0,23.0,2022
431650,32.0,25.0,2022
431660,66.0,48.0,2022
431670,51.0,38.0,2022
431680,317.0,192.0,2022
431690,987.0,517.0,2022
431700,30.0,30.0,2022
431710,197.0,95.0,2022
431720,186.0,100.0,2022
431730,58.0,49.0,2022
431740,141.0,71.0,2022
431750,215.0,134.0,2022
431760,82.0,75.0,2022
431780,85.0,63.0,2022
431790,56.0,41.0,2022
431800,154.0,117.0,2022
431810,64.0,49.0,2022
431820,62.0,56.0,2022
431830,188.0,155.0,2022
431840,244.0,228.0,2022
431843,50.0,50.0,2022
431850,53.0,45.0,2022
431860,54.0,40.0,2022
431870,209.0,177.0,2022
431880,190.0,143.0,2022
431890,122.0,103.0,2022
431900,75.0,45.0,2022
431910,51.0,37.0,2022
431915,40.0,32.0,2022
431930,36.0,25.0,2022
431940,55.0,45.0,2022
431950,91.0,60.0,2022
431960,65.0,55.0,2022
431980,41.0,40.0,2022
431990,127.0,88.0,2022
432000,235.0,185.0,2022
432010,78.0,62.0,2022
432020,66.0,50.0,2022
432026,34.0,32.0,2022
432030,32.0,20.0,2022
432040,55.0,36.0,2022
432045,10.0,10.0,2022
432050,49.0,37.0,2022
432060,30.0,27.0,2022
432067,48.0,30.0,2022
432070,107.0,37.0,2022
432080,96.0,67.0,2022
432090,91.0,66.0,2022
432100,41.0,35.0,2022
432110,4.0,2.0,2022
432120,71.0,71.0,2022
432130,51.0,39.0,2022
432140,131.0,65.0,2022
432143,3.0,,2022
432145,76.0,53.0,2022
432150,63.0,59.0,2022
432160,94.0,94.0,2022
432170,58.0,54.0,2022
432180,69.0,41.0,2022
432190,94.0,63.0,2022
432195,48.0,48.0,2022
432200,50.0,36.0,2022
432210,34.0,22.0,2022
432220,73.0,53.0,2022
432230,37.0,26.0,2022
432240,153.0,110.0,2022
432250,135.0,95.0,2022
432253,39.0,29.0,2022
432260,101.0,71.0,2022
432270,49.0,44.0,2022
432280,63.0,39.0,2022
432290,50.0,33.0,2022
432300,287.0,277.0,2022
432380,51.0,,2022
500020,21.0,21.0,2022
500025,10.0,10.0,2022
500060,96.0,70.0,2022
500070,25.0,24.0,2022
500080,12.0,8.0,2022
500085,27.0,14.0,2022
500090,10.0,10.0,2022
500100,65.0,37.0,2022
500110,155.0,113.0,2022
500124,9.0,9.0,2022
500150,12.0,12.0,2022
500190,42.0,21.0,2022
500210,32.0,28.0,2022
500215,8.0,8.0,2022
500220,32.0,32.0,2022
500230,20.0,11.0,2022
500240,39.0,20.0,2022
500260,25.0,18.0,2022
500270,2575.0,1520.0,2022
500280,13.0,13.0,2022
500290,59.0,32.0,2022
500295,50.0,50.0,2022
500315,9.0,9.0,2022
500320,213.0,147.0,2022
500325,59.0,45.0,2022
500330,93.0,65.0,2022
500345,12.0,12.0,2022
500348,13.0,13.0,2022
500370,532.0,343.0,2022
500375,87.0,34.0,2022
500380,66.0,56.0,2022
500390,9.0,9.0,2022
500400,12.0,10.0,2022
500410,26.0,16.0,2022
500430,38.0,32.0,2022
500440,13.0,13.0,2022
500450,22.0,22.0,2022
500460,27.0,14.0,2022
500470,32.0,32.0,2022
500500,43.0,37.0,2022
500510,21.0,19.0,2022
500515,9.0,9.0,2022
500520,10.0,,2022
500525,6.0,6.0,2022
500540,54.0,44.0,2022
500560,23.0,23.0,2022
500568,48.0,42.0,2022
500570,103.0,86.0,2022
500580,6.0,6.0,2022
500600,24.0,24.0,2022
500620,107.0,73.0,2022
500625,17.0,12.0,2022
500630,201.0,149.0,2022
500635,15.0,15.0,2022
500640,34.0,34.0,2022
500660,151.0,117.0,2022
500690,16.0,16.0,2022
500710,16.0,16.0,2022
500720,59.0,54.0,2022
500730,21.0,7.0,2022
500740,25.0,25.0,2022
500750,7.0,7.0,2022
500755,8.0,8.0,2022
500769,45.0,45.0,2022
500770,18.0,18.0,2022
500790,37.0,25.0,2022
500793,22.0,10.0,2022
500795,8.0,8.0,2022
500797,6.0,6.0,2022
500830,251.0,166.0,2022
500840,7.0,7.0,2022
510020,82.0,67.0,2022
510025,214.0,74.0,2022
510030,99.0,23.0,2022
510060,24.0,19.0,2022
510080,31.0,31.0,2022
510100,12.0,12.0,2022
510125,19.0,16.0,2022
510130,40.0,40.0,2022
510140,31.0,27.0,2022
510160,11.0,11.0,2022
510170,34.0,34.0,2022
510180,119.0,72.0,2022
510190,31.0,31.0,2022
510250,254.0,222.0,2022
510260,26.0,26.0,2022
510263,29.0,28.0,2022
510267,77.0,51.0,2022
510268,16.0,16.0,2022
510269,5.0,5.0,2022
510270,48.0,29.0,2022
510279,1.0,1.0,2022
510305,33.0,33.0,2022
510310,16.0,16.0,2022
510320,125.0,96.0,2022
510325,28.0,28.0,2022
510330,62.0,51.0,2022
510335,53.0,46.0,2022
510337,33.0,33.0,2022
510340,1766.0,1209.0,2022
510350,46.0,37.0,2022
510360,20.0,15.0,2022
510385,17.0,17.0,2022
510390,15.0,15.0,2022
510410,50.0,36.0,2022
510420,22.0,18.0,2022
510455,16.0,16.0,2022
510460,35.0,35.0,2022
510480,60.0,50.0,2022
510500,37.0,32.0,2022
510510,73.0,42.0,2022
510515,123.0,66.0,2022
510517,18.0,18.0,2022
510520,21.0,21.0,2022
510525,103.0,67.0,2022
510550,46.0,39.0,2022
510558,24.0,24.0,2022
510560,44.0,26.0,2022
510562,89.0,78.0,2022
510590,41.0,34.0,2022
510600,30.0,30.0,2022
510610,16.0,16.0,2022
510615,14.0,14.0,2022
510620,13.0,13.0,2022
510621,5.0,5.0,2022
510622,98.0,69.0,2022
510623,50.0,34.0,2022
510625,18.0,18.0,2022
510627,14.0,14.0,2022
510628,28.0,28.0,2022
510629,41.0,41.0,2022
510630,35.0,35.0,2022
510637,31.0,31.0,2022
510642,52.0,52.0,2022
510650,64.0,58.0,2022
510670,21.0,21.0,2022
510675,87.0,67.0,2022
510677,18.0,18.0,2022
510680,19.0,19.0,2022
510682,4.0,4.0,2022
510700,75.0,64.0,2022
510704,195.0,100.0,2022
510706,41.0,36.0,2022
510710,31.0,22.0,2022
510718,37.0,33.0,2022
510719,15.0,15.0,2022
510720,18.0,18.0,2022
510730,22.0,22.0,2022
510760,605.0,502.0,2022
510770,79.0,79.0,2022
510774,9.0,4.0,2022
510775,14.0,14.0,2022
510777,22.0,22.0,2022
510780,20.0,20.0,2022
510785,28.0,28.0,2022
510787,52.0,33.0,2022
510790,337.0,180.0,2022
510792,213.0,145.0,2022
510794,14.0,14.0,2022
510795,191.0,83.0,2022
510800,20.0,20.0,2022
510805,37.0,37.0,2022
510810,14.0,14.0,2022
510820,24.0,23.0,2022
510840,523.0,447.0,2022
510860,21.0,21.0,2022
510895,13.0,13.0,2022
520010,9.0,9.0,2022
520013,72.0,38.0,2022
520017,5.0,5.0,2022
520025,52.0,51.0,2022
520030,34.0,34.0,2022
520050,14.0,14.0,2022
520055,24.0,24.0,2022
520060,12.0,12.0,2022
520080,32.0,32.0,2022
520085,17.0,17.0,2022
520090,13.0,13.0,2022
520110,1074.0,586.0,2022
520130,20.0,20.0,2022
520140,1250.0,991.0,2022
520150,18.0,18.0,2022
520160,17.0,17.0,2022
520170,33.0,33.0,2022
520180,7.0,7.0,2022
520215,10.0,10.0,2022
520235,14.0,14.0,2022
520250,15.0,15.0,2022
520280,12.0,12.0,2022
520310,6.0,6.0,2022
520320,22.0,22.0,2022
520330,52.0,52.0,2022
520340,23.0,23.0,2022
520350,22.0,22.0,2022
520355,2.0,2.0,2022
520380,24.0,24.0,2022
520390,32.0,25.0,2022
520393,14.0,14.0,2022
520400,12.0,12.0,2022
520410,44.0,44.0,2022
520425,18.0,18.0,2022
520430,36.0,28.0,2022
520440,46.0,46.0,2022
520450,157.0,104.0,2022
520465,29.0,29.0,2022
520470,12.0,12.0,2022
520480,18.0,18.0,2022
520490,43.0,29.0,2022
520500,17.0,17.0,2022
520505,15.0,15.0,2022
520510,268.0,143.0,2022
520520,18.0,18.0,2022
520530,16.0,16.0,2022
520540,312.0,132.0,2022
520545,15.0,15.0,2022
520547,24.0,21.0,2022
520549,61.0,35.0,2022
520551,22.0,22.0,2022
520552,12.0,12.0,2022
520570,16.0,16.0,2022
520580,81.0,14.0,2022
520590,27.0,27.0,2022
520620,55.0,42.0,2022
520630,8.0,8.0,2022
520640,86.0,60.0,2022
520650,11.0,11.0,2022
520660,14.0,14.0,2022
520670,13.0,13.0,2022
520680,15.0,15.0,2022
520710,14.0,14.0,2022
520725,24.0,24.0,2022
520735,10.0,10.0,2022
520740,26.0,25.0,2022
520750,18.0,18.0,2022
520753,19.0,19.0,2022
520760,16.0,16.0,2022
520780,43.0,32.0,2022
520790,7.0,7.0,2022
520800,148.0,76.0,2022
520810,25.0,25.0,2022
520830,24.0,24.0,2022
520840,16.0,16.0,2022
520850,33.0,26.0,2022
520860,210.0,135.0,2022
520870,6955.0,3311.0,2022
520880,52.0,27.0,2022
520890,33.0,27.0,2022
520910,142.0,66.0,2022
520929,10.0,10.0,2022
520960,10.0,10.0,2022
520970,21.0,21.0,2022
520980,28.0,28.0,2022
520990,17.0,17.0,2022
520993,16.0,16.0,2022
520995,51.0,20.0,2022
521000,105.0,60.0,2022
521010,141.0,115.0,2022
521020,119.0,38.0,2022
521030,8.0,8.0,2022
521040,69.0,31.0,2022
521060,10.0,10.0,2022
521080,18.0,18.0,2022
521090,41.0,41.0,2022
521100,23.0,23.0,2022
521120,91.0,81.0,2022
521130,17.0,17.0,2022
521140,18.0,18.0,2022
521150,291.0,251.0,2022
521160,16.0,16.0,2022
521170,13.0,13.0,2022
521180,80.0,72.0,2022
521190,179.0,105.0,2022
521200,10.0,10.0,2022
521210,18.0,18.0,2022
521220,67.0,29.0,2022
521250,203.0,122.0,2022
521260,13.0,13.0,2022
521270,15.0,15.0,2022
521280,44.0,18.0,2022
521290,24.0,24.0,2022
521295,14.0,14.0,2022
521300,12.0,12.0,2022
521308,104.0,51.0,2022
521310,259.0,179.0,2022
521350,16.0,16.0,2022
521370,24.0,24.0,2022
521375,18.0,18.0,2022
521380,98.0,66.0,2022
521385,19.0,19.0,2022
521390,20.0,20.0,2022
521400,20.0,20.0,2022
521405,18.0,18.0,2022
521410,19.0,19.0,2022
521440,16.0,16.0,2022
521450,121.0,56.0,2022
521460,103.0,58.0,2022
521470,4.0,4.0,2022
521483,45.0,45.0,2022
521500,5.0,5.0,2022
521520,10.0,10.0,2022
521523,21.0,21.0,2022
521530,28.0,19.0,2022
521550,31.0,31.0,2022
521560,29.0,28.0,2022
521565,19.0,19.0,2022
521570,64.0,37.0,2022
521580,9.0,9.0,2022
521590,19.0,19.0,2022
521600,9.0,9.0,2022
521630,27.0,27.0,2022
521640,20.0,20.0,2022
521680,31.0,29.0,2022
521710,70.0,60.0,2022
521720,28.0,28.0,2022
521730,38.0,38.0,2022
521740,35.0,35.0,2022
521760,75.0,43.0,2022
521770,59.0,31.0,2022
521800,76.0,47.0,2022
521805,16.0,16.0,2022
521810,17.0,17.0,2022
521830,69.0,53.0,2022
521850,126.0,59.0,2022
521860,25.0,25.0,2022
521878,9.0,9.0,2022
521880,522.0,367.0,2022
521890,80.0,76.0,2022
521900,17.0,17.0,2022
521910,15.0,15.0,2022
521920,16.0,16.0,2022
521925,17.0,17.0,2022
521930,176.0,146.0,2022
521950,16.0,16.0,2022
521960,17.0,17.0,2022
521970,38.0,38.0,2022
521973,19.0,19.0,2022
521975,112.0,12.0,2022
521980,22.0,22.0,2022
521990,11.0,11.0,2022
522000,26.0,26.0,2022
522010,101.0,52.0,2022
522015,24.0,24.0,2022
522020,99.0,58.0,2022
522026,11.0,11.0,2022
522040,50.0,50.0,2022
522045,63.0,61.0,2022
522050,21.0,21.0,2022
522060,40.0,40.0,2022
522068,20.0,20.0,2022
522100,46.0,25.0,2022
522130,12.0,6.0,2022
522140,542.0,429.0,2022
522145,15.0,15.0,2022
522150,17.0,17.0,2022
522155,19.0,19.0,2022
522160,439.0,353.0,2022
522170,47.0,20.0,2022
522185,73.0,35.0,2022
522200,40.0,32.0,2022
522205,16.0,16.0,2022
522220,13.0,13.0,2022
530010,7751.0,4479.0,2022
110001,55.0,49.0,2023
110002,257.0,139.0,2023
110003,8.0,8.0,2023
110004,400.0,313.0,2023
110005,40.0,40.0,2023
110006,50.0,50.0,2023
110007,10.0,10.0,2023
110008,45.0,45.0,2023
110009,54.0,36.0,2023
110010,114.0,105.0,2023
110011,115.0,100.0,2023
110012,299.0,232.0,2023
110013,48.0,48.0,2023
110014,44.0,44.0,2023
110015,158.0,81.0,2023
110018,67.0,55.0,2023
110020,1892.0,1347.0,2023
110025,48.0,48.0,2023
110026,8.0,8.0,2023
110028,81.0,68.0,2023
110029,25.0,25.0,2023
110030,271.0,206.0,2023
110032,46.0,46.0,2023
110033,35.0,35.0,2023
110034,35.0,35.0,2023
110037,24.0,24.0,2023
110040,16.0,16.0,2023
110045,66.0,32.0,2023
110050,23.0,23.0,2023
110060,13.0,13.0,2023
110070,19.0,19.0,2023
110080,15.0,15.0,2023
110090,19.0,19.0,2023
110092,11.0,11.0,2023
110094,29.0,29.0,2023
110100,22.0,21.0,2023
110110,20.0,20.0,2023
110120,16.0,16.0,2023
110130,33.0,25.0,2023
110140,31.0,31.0,2023
110143,17.0,17.0,2023
110145,8.0,8.0,2023
110146,6.0,6.0,2023
110147,3.0,,2023
110148,12.0,12.0,2023
110149,31.0,31.0,2023
110150,36.0,36.0,2023
110155,12.0,12.0,2023
110160,13.0,13.0,2023
110170,25.0,25.0,2023
110175,12.0,12.0,2023
110180,16.0,16.0,2023
120001,7.0,7.0,2023
120005,12.0,12.0,2023
120010,61.0,61.0,2023
120020,190.0,176.0,2023
120030,42.0,42.0,2023
120032,10.0,10.0,2023
120033,32.0,32.0,2023
120034,23.0,23.0,2023
120035,14.0,14.0,2023
120038,45.0,45.0,2023
120039,7.0,7.0,2023
120040,944.0,813.0,2023
120042,16.0,16.0,2023
120043,16.0,16.0,2023
120045,29.0,29.0,2023
120050,30.0,30.0,2023
120060,42.0,42.0,2023
120070,34.0,34.0,2023
130002,38.0,38.0,2023
130006,30.0,30.0,2023
130008,20.0,20.0,2023
130010,32.0,32.0,2023
130014,36.0,36.0,2023
130020,31.0,31.0,2023
130030,41.0,41.0,2023
130040,29.0,29.0,2023
130050,30.0,30.0,2023
130060,48.0,48.0,2023
130063,22.0,22.0,2023
130068,22.0,22.0,2023
130070,65.0,65.0,2023
130080,49.0,49.0,2023
130083,20.0,20.0,2023
130090,24.0,24.0,2023
130100,46.0,45.0,2023
130110,20.0,20.0,2023
130115,19.0,19.0,2023
130120,105.0,101.0,2023
130130,48.0,48.0,2023
130140,76.0,76.0,2023
130150,24.0,24.0,2023
130160,58.0,58.0,2023
130165,20.0,20.0,2023
130170,40.0,39.0,2023
130180,26.0,26.0,2023
130185,40.0,40.0,2023
130190,110.0,110.0,2023
130195,25.0,25.0,2023
130200,29.0,29.0,2023
130210,20.0,20.0,2023
130220,20.0,20.0,2023
130230,25.0,25.0,2023
130240,52.0,52.0,2023
130250,72.0,72.0,2023
130255,30.0,30.0,2023
130260,3704.0,2850.0,2023
130270,49.0,49.0,2023
130280,19.0,19.0,2023
130290,95.0,95.0,2023
130300,24.0,24.0,2023
130310,41.0,41.0,2023
130320,26.0,26.0,2023
130330,27.0,25.0,2023
130340,177.0,167.0,2023
130350,29.0,29.0,2023
130353,29.0,29.0,2023
130356,23.0,23.0,2023
130360,21.0,20.0,2023
130370,72.0,44.0,2023
130380,78.0,78.0,2023
130390,46.0,45.0,2023
130395,20.0,20.0,2023
130400,27.0,27.0,2023
130406,63.0,63.0,2023
130410,30.0,30.0,2023
130420,105.0,93.0,2023
130423,33.0,33.0,2023
130426,26.0,26.0,2023
130430,40.0,40.0,2023
130440,32.0,32.0,2023
140005,30.0,30.0,2023
140010,1173.0,1083.0,2023
140015,13.0,3.0,2023
140020,15.0,15.0,2023
140023,14.0,14.0,2023
140028,1.0,,2023
140030,17.0,1.0,2023
140040,24.0,6.0,2023
140045,13.0,13.0,2023
140047,84.0,84.0,2023
140050,20.0,20.0,2023
140060,11.0,11.0,2023
150010,278.0,226.0,2023
150013,21.0,21.0,2023
150020,33.0,33.0,2023
150030,30.0,30.0,2023
150034,40.0,40.0,2023
150040,95.0,91.0,2023
150050,107.0,107.0,2023
150060,225.0,179.0,2023
150070,20.0,20.0,2023
150080,866.0,718.0,2023
150085,41.0,41.0,2023
150090,83.0,71.0,2023
150095,58.0,58.0,2023
150110,15.0,15.0,2023
150120,33.0,32.0,2023
150125,10.0,10.0,2023
150130,173.0,128.0,2023
150140,3898.0,2251.0,2023
150145,48.0,48.0,2023
150157,31.0,31.0,2023
150170,305.0,252.0,2023
150172,33.0,33.0,2023
